Zeit;Kanal A
(ms);(V)

0,53323201;0,69801920
0,53373601;0,69801920
0,53424001;0,69801920
0,53474401;0,69801920
0,53524801;0,69801920
0,53575201;0,69801920
0,53625601;0,69801920
0,53676001;0,69801920
0,53726401;0,69801920
0,53776801;0,69801920
0,53827201;0,69801920
0,53877601;0,69801920
0,53928001;0,69801920
0,53978401;0,69801920
0,54028801;0,69801920
0,54079201;0,69801920
0,54129601;0,69801920
0,54180001;0,69801920
0,54230401;0,69801920
0,54280801;0,69801920
0,54331201;0,69801920
0,54381601;0,69801920
0,54432001;0,69801920
0,54482401;0,69801920
0,54532801;0,69801920
0,54583201;0,69801920
0,54633601;0,69801920
0,54684001;0,69801920
0,54734401;0,69801920
0,54784801;0,69801920
0,54835201;0,69801920
0,54885601;0,69801920
0,54936001;0,69801920
0,54986401;0,69801920
0,55036801;0,69801920
0,55087201;0,69801920
0,55137601;0,69801920
0,55188001;0,69801920
0,55238401;0,69801920
0,55288801;0,69801920
0,55339201;0,69801920
0,55389601;0,69801920
0,55440001;0,69801920
0,55490401;0,69801920
0,55540801;0,69801920
0,55591201;0,69801920
0,55641601;0,69801920
0,55692001;0,69801920
0,55742401;0,69801920
0,55792801;0,69801920
0,55843201;0,69801920
0,55893601;0,69801920
0,55944001;0,69801920
0,55994401;0,69801920
0,56044801;0,69801920
0,56095201;0,69801920
0,56145601;0,69801920
0,56196001;0,69801920
0,56246401;0,69801920
0,56296801;0,69801920
0,56347201;0,69801920
0,56397601;0,69801920
0,56448001;0,69801920
0,56498401;0,69801920
0,56548801;0,69801920
0,56599201;0,69801920
0,56649601;0,69801920
0,56700001;0,69801920
0,56750401;0,69801920
0,56800801;0,69801920
0,56851201;0,69801920
0,56901601;0,69801920
0,56952002;0,69801920
0,57002402;0,69801920
0,57052802;0,69801920
0,57103202;0,69801920
0,57153602;0,69801920
0,57204002;0,69801920
0,57254402;0,69801920
0,57304802;0,69801920
0,57355202;0,69801920
0,57405602;0,69801920
0,57456002;0,69801920
0,57506402;0,69801920
0,57556802;0,69801920
0,57607202;0,69801920
0,57657602;0,69801920
0,57708002;0,69801920
0,57758402;0,69801920
0,57808802;0,69801920
0,57859202;0,69801920
0,57909602;0,69801920
0,57960002;0,69801920
0,58010402;0,69801920
0,58060802;0,69801920
0,58111202;0,69801920
0,58161602;0,69801920
0,58212002;0,69801920
0,58262402;0,69801920
0,58312802;0,69801920
